abarner/template-dataset	19	11	globi:abarner/template-dataset	Jorrit H. Poelen. 2014. Species associations manually extracted from literature.	globi	https://github.com/abarner/template-dataset/archive/4bdb2493d4a6a9c36e864b1a2e3bab40459a1098.zip	2018-09-06T22:05:14.632Z
millerse/US-National-Parasite-Collection	33007	99715	globi:millerse/US-National-Parasite-Collection	no citation	globi	https://github.com/millerse/US-National-Parasite-Collection/archive/882caeb29eec9409ff980ac75ddbbd31aea9ce0b.zip	2018-09-06T23:00:05.757Z
millerse/US-National-Parasite-Collection	33007	99715	globi:millerse/US-National-Parasite-Collection	no citation	globi	https://github.com/millerse/US-National-Parasite-Collection/archive/882caeb29eec9409ff980ac75ddbbd31aea9ce0b.zip	2018-09-06T23:00:05.757Z
millerse/Wardeh-et-al.-2015	14871	271904	globi:millerse/Wardeh-et-al.-2015	Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)	globi	https://zenodo.org/record/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip	2018-09-06T22:59:14.122Z
millerse/Weidinger-et-al.-2009	36	62	globi:millerse/Weidinger-et-al.-2009	Sarah E Miller. 3/4/2015. Species associations manually extracted from http://onlinelibrary.wiley.com/doi/10.1111/j.1474-919X.2009.00907.x/suppinfo.	globi	https://zenodo.org/record/258188/files/millerse/Weidinger-et-al.-2009-v1.0.zip	2018-09-06T22:58:52.773Z
millerse/Wenzel-Tipton-Classified-List-of-Hosts-and-Parasites	419	1154	globi:millerse/Wenzel-Tipton-Classified-List-of-Hosts-and-Parasites	Sarah E Miller. 5/17/2016. Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.	globi	https://github.com/millerse/Wenzel-Tipton-Classified-List-of-Hosts-and-Parasites/archive/8eeb5de6e45c97dd4f6e962dcdf5ad65a021c20b.zip	2018-09-06T22:06:26.054Z
millerse/Wharton-and-Marsh-1978.-New-World-Opiinae	65	96	globi:millerse/Wharton-and-Marsh-1978.-New-World-Opiinae	Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.	globi	https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip	2018-09-06T22:19:05.815Z
millerse/Zika-Virus	6	42	globi:millerse/Zika-Virus	Sarah E Miller. 2/14/2016. Species associations manually extracted from Lanciotti RS, Kosoy OL, Laven JJ, Velez JO, Lambert AJ, Johnson AJ, et al. Genetic and serologic properties of Zika virus associated with an epidemic, Yap State, Micronesia, 2007. Emerg Infect Dis [serial on the Internet]. 2008 Aug [2/14/2016]. Available from http://wwwnc.cdc.gov/eid/article/14/8/08-0287 and Hayes EB. Zika virus outside Africa. Emerg Infect Dis [serial on the Internet]. 2009 Sep [2/14/2016]. Available from http://wwwnc.cdc.gov/eid/article/15/9/09-0442	globi	https://zenodo.org/record/258187/files/millerse/Zika-Virus-v1.0.zip	2018-09-06T22:19:35.159Z
NASUA/ZalophusPredatoryInteractions	35	38	globi:NASUA/ZalophusPredatoryInteractions	Carranco.S ; Muñoz, G. 2018. Galapagos sea lion fish-feeding interaction dataset in the San Cristobal Island	globi	https://github.com/NASUA/ZalophusPredatoryInteractions/archive/c9f28887dd94d5c9dac239ed23f9f92a6bbb8b11.zip	2018-09-06T22:51:29.459Z
ParasiteTracker/vampire-moths-and-their-fruit-piercing-relatives-Occurrence-Records	19	11	globi:ParasiteTracker/vampire-moths-and-their-fruit-piercing-relatives-Occurrence-Records	Jorrit H. Poelen. 2014. Species associations manually extracted from literature.	globi	https://github.com/ParasiteTracker/vampire-moths-and-their-fruit-piercing-relatives-Occurrence-Records/archive/22253ef29079f7f1bbcec4e545a2724ff977e054.zip	2018-08-28T22:50:41.004Z
PHI-base/data	448	10382	globi:PHI-base/data	no citation	globi	https://github.com/PHI-base/data/archive/6a091bd47adc6034a7493be83442d2a9f848c19e.zip	2018-09-06T22:58:25.229Z
seltmann/ParasiteTracker-Globi	40	62	globi:seltmann/ParasiteTracker-Globi	Jennifer Zaspel. 2018. Species associations manually extracted from literature.	globi	https://github.com/seltmann/ParasiteTracker-Globi/archive/f50492eb9da80d087f6d22892b96cc9483ccddb8.zip	2018-08-20T22:55:55.578Z
seltmann/template-dataset	19	11	globi:seltmann/template-dataset	Jorrit H. Poelen. 2014. Species associations manually extracted from literature.	globi	https://github.com/seltmann/template-dataset/archive/8abd2ba18457288f33527193299504015fae6def.zip	2018-08-16T22:06:13.582Z
seltmann/vampire-moth-globi	46	187	globi:seltmann/vampire-moth-globi	Jennifer Zaspel. 2018. Species associations manually extracted from literature.	globi	https://github.com/seltmann/vampire-moth-globi/archive/679909d8c0f9d5bfbadf2c3473c1a6957ecfb7b6.zip	2018-09-06T22:05:50.885Z
seltmann/vampire-moths-and-their-fruit-piercing-relatives	46	187	globi:seltmann/vampire-moths-and-their-fruit-piercing-relatives	Jennifer Zaspel. 2018. Species associations manually extracted from literature.	globi	https://github.com/seltmann/vampire-moths-and-their-fruit-piercing-relatives/archive/29b5b002e512b46ad7ae1605334f8f9cb388be50.zip	2018-08-28T22:50:41.861Z
tkuhn/template-dataset	19	11	globi:tkuhn/template-dataset	Jorrit H. Poelen. 2014. Species associations manually extracted from literature.	globi	https://github.com/tkuhn/template-dataset/archive/5b617f69987124eb8b2a40d3917aac128070d53c.zip	2018-09-06T22:05:15.471Z
